2.305000000000000000e+03,4.688000000000000000e+03,7.929000000000000000e+03,1.443800000000000000e+04,2.753300000000000000e+04,5.401300000000000000e+04,1.077320000000000000e+05,1.074040000000000000e+05
4.632000000000000000e+03,4.206000000000000000e+03,5.665000000000000000e+03,1.055400000000000000e+04,2.069500000000000000e+04,4.045600000000000000e+04,8.021000000000000000e+04,1.068620000000000000e+05
7.789000000000000000e+03,5.651000000000000000e+03,3.586000000000000000e+03,5.058000000000000000e+03,1.003200000000000000e+04,1.992800000000000000e+04,3.975800000000000000e+04,5.292500000000000000e+04
1.441600000000000000e+04,1.067000000000000000e+04,5.210000000000000000e+03,3.386000000000000000e+03,4.885000000000000000e+03,9.627000000000000000e+03,1.916100000000000000e+04,2.550200000000000000e+04
2.771600000000000000e+04,2.079000000000000000e+04,1.024300000000000000e+04,4.929000000000000000e+03,3.329000000000000000e+03,4.832000000000000000e+03,9.260000000000000000e+03,1.221200000000000000e+04
5.415600000000000000e+04,4.085300000000000000e+04,2.055100000000000000e+04,9.979000000000000000e+03,4.912000000000000000e+03,2.962000000000000000e+03,4.220000000000000000e+03,5.517000000000000000e+03
1.077330000000000000e+05,8.078700000000000000e+04,4.018600000000000000e+04,1.992700000000000000e+04,9.537000000000000000e+03,4.193000000000000000e+03,2.452000000000000000e+03,2.021000000000000000e+03
1.076410000000000000e+05,1.073940000000000000e+05,5.330700000000000000e+04,2.655200000000000000e+04,1.274600000000000000e+04,5.583000000000000000e+03,2.020000000000000000e+03,1.000000000000000000e+03
